model,scope,draw,district_id,predicted_share,actual_share,error
national_anchored,national_draw,280,"",52.96929561509076,62.969101950749284,-9.999806335658526
national_anchored,national_draw,281,"",64.12462021072297,62.969101950749284,1.1555182599736824
national_anchored,national_draw,282,"",69.1183164248667,62.969101950749284,6.1492144741174215
national_anchored,national_draw,283,"",63.69405982990916,62.969101950749284,0.7249578791598736
national_anchored,national_draw,284,"",67.87922473047936,62.969101950749284,4.910122779730081
national_anchored,national_draw,285,"",59.67668119056897,62.969101950749284,-3.2924207601803133
national_anchored,national_draw,286,"",73.58927587979413,62.969101950749284,10.620173929044846
national_anchored,national_draw,287,"",63.50591688420435,62.969101950749284,0.5368149334550694
national_anchored,national_draw,288,"",72.90652713231654,62.969101950749284,9.937425181567257
national_anchored,national_draw,289,"",57.905765055053884,62.969101950749284,-5.0633368956954
national_anchored,national_draw,290,"",70.07978716958272,62.969101950749284,7.1106852188334315
national_anchored,national_draw,291,"",68.60501128065935,62.969101950749284,5.635909329910071
national_anchored,national_draw,292,"",56.464542263480034,62.969101950749284,-6.50455968726925
national_anchored,national_draw,293,"",57.66538813577158,62.969101950749284,-5.303713814977705
national_anchored,national_draw,294,"",66.2120171193738,62.969101950749284,3.2429151686245135
national_anchored,national_draw,295,"",64.89489877737323,62.969101950749284,1.9257968266239445
national_anchored,national_draw,296,"",67.44767179106206,62.969101950749284,4.47856984031278
national_anchored,national_draw,297,"",71.5432432738747,62.969101950749284,8.57414132312541
national_anchored,national_draw,298,"",58.07507477832646,62.969101950749284,-4.894027172422824
national_anchored,national_draw,299,"",60.912292005016624,62.969101950749284,-2.0568099457326596
national_anchored,national_draw,300,"",69.3335862280324,62.969101950749284,6.364484277283118
national_anchored,national_draw,301,"",62.39394193933809,62.969101950749284,-0.5751600114111923
national_anchored,national_draw,302,"",78.47622818682234,62.969101950749284,15.507126236073056
national_anchored,national_draw,303,"",77.7862683856766,62.969101950749284,14.817166434927323
national_anchored,national_draw,304,"",78.0353174972224,62.969101950749284,15.06621554647311
national_anchored,national_draw,305,"",60.915091943588784,62.969101950749284,-2.0540100071604996
national_anchored,national_draw,306,"",69.47395478904794,62.969101950749284,6.504852838298653
national_anchored,national_draw,307,"",46.80982085494428,62.969101950749284,-16.159281095805007
national_anchored,national_draw,308,"",66.82181511777088,62.969101950749284,3.852713167021598
national_anchored,national_draw,309,"",67.42948950241168,62.969101950749284,4.4603875516624
national_anchored,national_draw,310,"",66.02687031568604,62.969101950749284,3.0577683649367557
national_anchored,national_draw,311,"",67.76612844830152,62.969101950749284,4.797026497552231
national_anchored,national_draw,312,"",50.9322491269466,62.969101950749284,-12.036852823802683
national_anchored,national_draw,313,"",68.78826760644885,62.969101950749284,5.819165655699571
national_anchored,national_draw,314,"",62.124353789527575,62.969101950749284,-0.8447481612217089
national_anchored,national_draw,315,"",60.5258773992998,62.969101950749284,-2.4432245514494824
national_anchored,national_draw,316,"",57.31032914882167,62.969101950749284,-5.658772801927611
national_anchored,national_draw,317,"",66.11994922993495,62.969101950749284,3.150847279185662
national_anchored,national_draw,318,"",68.64738429992498,62.969101950749284,5.678282349175696
national_anchored,national_draw,319,"",64.84974428574202,62.969101950749284,1.8806423349927357
national_anchored,national_draw,320,"",63.062420925683696,62.969101950749284,0.09331897493441232
national_anchored,national_draw,321,"",68.96696047093812,62.969101950749284,5.997858520188835
national_anchored,national_draw,322,"",65.3128490473711,62.969101950749284,2.3437470966218186
national_anchored,national_draw,323,"",68.65576103288326,62.969101950749284,5.686659082133978
national_anchored,national_draw,324,"",66.30349178192638,62.969101950749284,3.3343898311770985
national_anchored,national_draw,325,"",56.19479253436197,62.969101950749284,-6.774309416387311
national_anchored,national_draw,326,"",63.26209832567136,62.969101950749284,0.2929963749220761
national_anchored,national_draw,327,"",63.62277103942052,62.969101950749284,0.6536690886712364
national_anchored,national_draw,328,"",77.93376490243068,62.969101950749284,14.964662951681397
national_anchored,national_draw,329,"",66.00706761740854,62.969101950749284,3.037965666659254
national_anchored,national_draw,330,"",69.96964086390547,62.969101950749284,7.000538913156184
national_anchored,national_draw,331,"",55.9491342799988,62.969101950749284,-7.019967670750482
national_anchored,national_draw,332,"",59.17031241520693,62.969101950749284,-3.7987895355423547
national_anchored,national_draw,333,"",75.13037084136123,62.969101950749284,12.161268890611943
national_anchored,national_draw,334,"",69.79395337453653,62.969101950749284,6.824851423787244
national_anchored,national_draw,335,"",68.6144313542892,62.969101950749284,5.645329403539911
national_anchored,national_draw,336,"",59.0010927146914,62.969101950749284,-3.968009236057881
national_anchored,national_draw,337,"",67.84833999998014,62.969101950749284,4.879238049230857
national_anchored,national_draw,338,"",67.54015055359726,62.969101950749284,4.5710486028479735
national_anchored,national_draw,339,"",65.52464027887297,62.969101950749284,2.5555383281236814
national_anchored,national_draw,340,"",74.56001666021157,62.969101950749284,11.59091470946229
national_anchored,national_draw,341,"",61.34173518033255,62.969101950749284,-1.6273667704167352
national_anchored,national_draw,342,"",59.937359395706316,62.969101950749284,-3.0317425550429675
national_anchored,national_draw,343,"",62.02580656985619,62.969101950749284,-0.9432953808930975
national_anchored,national_draw,344,"",66.81134016209036,62.969101950749284,3.8422382113410762
national_anchored,national_draw,345,"",62.44823258667304,62.969101950749284,-0.5208693640762405
national_anchored,national_draw,346,"",66.94257025912636,62.969101950749284,3.973468308377072
national_anchored,national_draw,347,"",70.93588050646987,62.969101950749284,7.9667785557205875
national_anchored,national_draw,348,"",67.3425759928835,62.969101950749284,4.373474042134212
