model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
national,2264,reference,200.0,17.0,147.0,166.0,9.0,14.0,24.0,NaN,NaN
national,2265,calibration,191.0,39.0,121.0,172.0,9.0,13.0,32.0,16.743724870645867,NaN
national,2266,reference,179.0,33.0,161.0,164.0,9.0,11.0,20.0,NaN,NaN
national,2267,calibration,217.0,19.0,180.0,118.0,10.0,13.0,20.0,47.7371243700842,NaN
national,2268,reference,191.0,38.0,139.0,163.0,8.0,13.0,25.0,NaN,NaN
national,2269,calibration,200.0,38.0,134.0,158.0,8.0,13.0,26.0,12.425401948759745,NaN
national,2270,reference,140.0,18.0,203.0,171.0,11.0,13.0,21.0,NaN,NaN
national,2271,calibration,204.0,22.0,138.0,170.0,10.0,11.0,22.0,15.260972162924528,NaN
national,2272,reference,175.0,24.0,158.0,174.0,7.0,13.0,26.0,NaN,NaN
national,2273,calibration,211.0,44.0,77.0,193.0,13.0,14.0,25.0,45.71994165867791,NaN
national,2274,reference,210.0,22.0,142.0,158.0,9.0,12.0,24.0,NaN,NaN
national,2275,calibration,231.0,46.0,68.0,182.0,10.0,12.0,28.0,53.20737941646745,NaN
national,2276,reference,214.0,37.0,112.0,171.0,7.0,13.0,23.0,NaN,NaN
national,2277,calibration,170.0,26.0,168.0,167.0,11.0,12.0,23.0,30.710749322929193,NaN
national,2278,reference,156.0,22.0,179.0,171.0,10.0,13.0,26.0,NaN,NaN
national,2279,calibration,226.0,36.0,140.0,139.0,10.0,10.0,16.0,25.36627823596137,NaN
national,2280,reference,210.0,27.0,136.0,159.0,9.0,13.0,23.0,NaN,NaN
national,2281,calibration,207.0,22.0,151.0,154.0,9.0,13.0,21.0,17.988807781638325,NaN
national,2282,reference,252.0,38.0,96.0,147.0,9.0,13.0,22.0,NaN,NaN
national,2283,calibration,229.0,32.0,120.0,151.0,11.0,13.0,21.0,22.2818837438309,NaN
national,2284,reference,164.0,45.0,151.0,170.0,10.0,12.0,25.0,NaN,NaN
national,2285,calibration,195.0,33.0,151.0,158.0,11.0,13.0,16.0,16.405813929131295,NaN
national,2286,reference,194.0,40.0,114.0,183.0,9.0,13.0,24.0,NaN,NaN
national,2287,calibration,230.0,31.0,124.0,153.0,11.0,12.0,16.0,22.548008355701494,NaN
national,2288,reference,221.0,34.0,126.0,152.0,11.0,10.0,23.0,NaN,NaN
national,2289,calibration,195.0,22.0,170.0,150.0,9.0,12.0,19.0,26.478764837331173,NaN
national,2290,reference,219.0,40.0,109.0,166.0,9.0,13.0,21.0,NaN,NaN
national,2291,calibration,203.0,22.0,164.0,141.0,9.0,14.0,24.0,25.760525695868555,NaN
national,2292,reference,165.0,37.0,165.0,167.0,9.0,12.0,22.0,NaN,NaN
national,2293,calibration,197.0,38.0,131.0,164.0,9.0,13.0,25.0,12.228335709193093,NaN
national,2294,reference,178.0,29.0,183.0,141.0,8.0,13.0,25.0,NaN,NaN
national,2295,calibration,195.0,28.0,128.0,174.0,12.0,14.0,26.0,14.98330119114642,NaN
national,2296,reference,227.0,34.0,130.0,144.0,7.0,12.0,23.0,NaN,NaN
national,2297,calibration,193.0,40.0,123.0,172.0,7.0,13.0,29.0,15.453765229487043,NaN
national,2298,reference,220.0,44.0,83.0,190.0,10.0,10.0,20.0,NaN,NaN
national,2299,calibration,216.0,18.0,161.0,144.0,6.0,12.0,20.0,27.284993936031757,NaN
national,2300,reference,184.0,38.0,130.0,173.0,10.0,14.0,28.0,NaN,NaN
national,2301,calibration,201.0,23.0,175.0,133.0,9.0,13.0,23.0,34.12083268665445,NaN
national,2302,reference,197.0,39.0,116.0,176.0,10.0,12.0,27.0,NaN,NaN
national,2303,calibration,197.0,39.0,132.0,165.0,7.0,12.0,25.0,12.479161720252808,NaN
national,2304,reference,170.0,42.0,126.0,187.0,12.0,12.0,28.0,NaN,NaN
national,2305,calibration,251.0,40.0,100.0,142.0,9.0,12.0,23.0,44.91187553475619,NaN
national,2306,reference,161.0,40.0,154.0,172.0,11.0,13.0,26.0,NaN,NaN
national,2307,calibration,189.0,35.0,113.0,196.0,9.0,13.0,22.0,29.335931715465986,NaN
national,2308,reference,234.0,38.0,79.0,177.0,10.0,13.0,26.0,NaN,NaN
national,2309,calibration,209.0,40.0,123.0,161.0,10.0,11.0,23.0,13.386462989637042,NaN
national,2310,reference,194.0,32.0,177.0,134.0,10.0,12.0,18.0,NaN,NaN
national,2311,calibration,179.0,39.0,131.0,182.0,9.0,11.0,26.0,22.20339182472844,NaN
national,2312,reference,205.0,35.0,98.0,192.0,9.0,12.0,26.0,NaN,NaN
national,2313,calibration,194.0,20.0,188.0,136.0,10.0,13.0,16.0,42.03874390256945,NaN
national,2314,reference,174.0,38.0,151.0,168.0,11.0,13.0,22.0,NaN,NaN
national,2315,calibration,204.0,35.0,128.0,169.0,8.0,11.0,22.0,12.466252175976305,NaN
national,2316,reference,189.0,36.0,159.0,146.0,9.0,13.0,25.0,NaN,NaN
national,2317,calibration,199.0,23.0,154.0,159.0,9.0,13.0,20.0,17.82826519954796,NaN
national,2318,reference,222.0,38.0,105.0,163.0,10.0,12.0,27.0,NaN,NaN
national,2319,calibration,200.0,38.0,123.0,170.0,11.0,12.0,23.0,13.313810622398261,NaN
national,2320,reference,196.0,37.0,149.0,152.0,11.0,12.0,20.0,NaN,NaN
national,2321,calibration,198.0,41.0,124.0,177.0,8.0,11.0,18.0,16.296752142268776,NaN
national,2322,reference,156.0,40.0,158.0,173.0,11.0,13.0,26.0,NaN,NaN
national,2323,calibration,185.0,42.0,124.0,177.0,10.0,13.0,26.0,19.086832313597075,NaN
national,2324,reference,171.0,21.0,231.0,116.0,10.0,13.0,15.0,NaN,NaN
national,2325,calibration,218.0,33.0,126.0,157.0,7.0,14.0,22.0,15.371644691752426,NaN
national,2326,reference,202.0,38.0,137.0,159.0,9.0,14.0,18.0,NaN,NaN
national,2327,calibration,187.0,33.0,160.0,157.0,9.0,13.0,18.0,20.68871047123118,NaN
national,2328,reference,200.0,32.0,149.0,156.0,10.0,12.0,18.0,NaN,NaN
national,2329,calibration,176.0,21.0,210.0,126.0,10.0,12.0,22.0,63.92651550078642,NaN
national,2330,reference,201.0,42.0,117.0,172.0,7.0,13.0,25.0,NaN,NaN
national,2331,calibration,206.0,23.0,134.0,168.0,9.0,13.0,24.0,14.294093064475621,NaN
national,2332,reference,225.0,42.0,85.0,176.0,9.0,13.0,27.0,NaN,NaN
national,2333,calibration,149.0,29.0,197.0,158.0,9.0,12.0,23.0,58.09101918345442,NaN
national,2334,reference,222.0,30.0,134.0,150.0,8.0,12.0,21.0,NaN,NaN
national,2335,calibration,203.0,23.0,154.0,158.0,9.0,12.0,18.0,18.27715890703408,NaN
national,2336,reference,231.0,30.0,150.0,123.0,7.0,12.0,24.0,NaN,NaN
national,2337,calibration,164.0,26.0,177.0,163.0,10.0,12.0,25.0,37.827736423221566,NaN
national,2338,reference,244.0,30.0,100.0,154.0,10.0,11.0,28.0,NaN,NaN
national,2339,calibration,213.0,28.0,119.0,171.0,8.0,14.0,24.0,15.816424394103525,NaN
national,2340,reference,205.0,43.0,100.0,179.0,9.0,14.0,27.0,NaN,NaN
national,2341,calibration,227.0,30.0,118.0,160.0,11.0,10.0,21.0,20.358232890847912,NaN
national,2342,reference,196.0,27.0,150.0,161.0,9.0,13.0,21.0,NaN,NaN
national,2343,calibration,211.0,17.0,182.0,127.0,9.0,12.0,19.0,43.417578414335196,NaN
national,2344,reference,182.0,41.0,129.0,175.0,11.0,13.0,26.0,NaN,NaN
national,2345,calibration,226.0,44.0,87.0,176.0,12.0,12.0,20.0,35.73531954188334,NaN
national,2346,reference,204.0,45.0,99.0,180.0,11.0,12.0,26.0,NaN,NaN
national,2347,calibration,195.0,29.0,150.0,154.0,9.0,13.0,27.0,16.06814386585941,NaN
national,2348,reference,202.0,21.0,141.0,165.0,9.0,13.0,26.0,NaN,NaN
national,2349,calibration,196.0,30.0,134.0,166.0,11.0,14.0,26.0,12.71466991570217,NaN
national,2350,reference,216.0,19.0,168.0,136.0,8.0,13.0,17.0,NaN,NaN
national,2351,calibration,171.0,39.0,140.0,178.0,11.0,12.0,26.0,24.710007274282706,NaN
national,2352,reference,169.0,32.0,197.0,133.0,9.0,14.0,23.0,NaN,NaN
national,2353,calibration,178.0,39.0,139.0,175.0,10.0,13.0,23.0,20.14393279155264,NaN
national,2354,reference,182.0,23.0,189.0,140.0,11.0,14.0,18.0,NaN,NaN
national,2355,calibration,208.0,42.0,110.0,169.0,9.0,13.0,26.0,17.35374734973176,NaN
national,2356,reference,228.0,34.0,89.0,177.0,10.0,12.0,27.0,NaN,NaN
national,2357,calibration,147.0,32.0,196.0,162.0,10.0,12.0,18.0,58.80987936717683,NaN
national,2358,reference,204.0,19.0,153.0,156.0,10.0,12.0,23.0,NaN,NaN
national,2359,calibration,208.0,36.0,137.0,155.0,10.0,12.0,19.0,13.613917235006628,NaN
national,2360,reference,186.0,29.0,158.0,163.0,7.0,11.0,23.0,NaN,NaN
national,2361,calibration,204.0,37.0,116.0,176.0,10.0,12.0,22.0,16.160549270018297,NaN
national,2362,reference,173.0,42.0,150.0,161.0,9.0,12.0,30.0,NaN,NaN
national,2363,calibration,233.0,25.0,106.0,171.0,10.0,13.0,19.0,28.608447944061847,NaN
national,2364,reference,220.0,31.0,95.0,179.0,9.0,14.0,29.0,NaN,NaN
national,2365,calibration,154.0,40.0,152.0,180.0,11.0,14.0,26.0,37.64403723190229,NaN
national,2366,reference,204.0,24.0,151.0,152.0,8.0,12.0,26.0,NaN,NaN
national,2367,calibration,213.0,40.0,114.0,164.0,11.0,11.0,24.0,15.98506222707778,NaN
national,2368,reference,220.0,40.0,111.0,158.0,10.0,12.0,26.0,NaN,NaN
national,2369,calibration,167.0,24.0,199.0,147.0,7.0,13.0,20.0,52.224591449789614,NaN
national,2370,reference,205.0,44.0,100.0,178.0,11.0,14.0,25.0,NaN,NaN
national,2371,calibration,220.0,31.0,123.0,160.0,8.0,12.0,23.0,16.078322758272687,NaN
national,2372,reference,215.0,36.0,125.0,162.0,11.0,12.0,16.0,NaN,NaN
national,2373,calibration,180.0,25.0,197.0,135.0,7.0,13.0,20.0,49.624223580737265,NaN
national,2374,reference,197.0,27.0,166.0,142.0,9.0,14.0,22.0,NaN,NaN
national,2375,calibration,206.0,22.0,126.0,175.0,12.0,12.0,24.0,16.528078593535408,NaN
national,2376,reference,207.0,37.0,112.0,170.0,10.0,13.0,28.0,NaN,NaN
national,2377,calibration,227.0,40.0,81.0,178.0,11.0,14.0,26.0,39.94014055072505,NaN
national,2378,reference,214.0,34.0,131.0,149.0,10.0,13.0,26.0,NaN,NaN
national,2379,calibration,207.0,26.0,144.0,152.0,10.0,13.0,25.0,15.501449087793713,NaN
national,2380,reference,159.0,31.0,197.0,145.0,9.0,13.0,23.0,NaN,NaN
national,2381,calibration,202.0,31.0,139.0,158.0,11.0,12.0,24.0,12.597609558019148,NaN
national,2382,reference,228.0,42.0,84.0,174.0,12.0,13.0,24.0,NaN,NaN
national,2383,calibration,203.0,27.0,111.0,190.0,12.0,11.0,23.0,25.127638684188188,NaN
national,2384,reference,206.0,22.0,186.0,125.0,6.0,12.0,20.0,NaN,NaN
national,2385,calibration,214.0,45.0,94.0,174.0,9.0,12.0,29.0,27.908919813161912,NaN
national,2386,reference,144.0,30.0,185.0,166.0,8.0,13.0,31.0,NaN,NaN
national,2387,calibration,202.0,29.0,160.0,144.0,9.0,11.0,22.0,21.928475813893126,NaN
national,2388,reference,191.0,43.0,109.0,184.0,7.0,11.0,32.0,NaN,NaN
national,2389,calibration,148.0,30.0,197.0,151.0,9.0,14.0,28.0,59.24858193613137,NaN
national,2390,reference,212.0,29.0,119.0,171.0,11.0,12.0,23.0,NaN,NaN
national,2391,calibration,226.0,37.0,95.0,171.0,10.0,12.0,26.0,28.767009966636568,NaN
national,2392,reference,214.0,31.0,124.0,162.0,10.0,13.0,23.0,NaN,NaN
national,2393,calibration,148.0,39.0,175.0,167.0,9.0,13.0,26.0,46.690054503686014,NaN
national,2394,reference,191.0,39.0,134.0,168.0,11.0,12.0,22.0,NaN,NaN
national,2395,calibration,159.0,40.0,169.0,163.0,8.0,14.0,24.0,36.68672919041316,NaN
national,2396,reference,180.0,38.0,152.0,159.0,11.0,13.0,24.0,NaN,NaN
national,2397,calibration,208.0,44.0,101.0,172.0,10.0,14.0,28.0,22.66439048883208,NaN
national,2398,reference,233.0,44.0,67.0,189.0,9.0,11.0,24.0,NaN,NaN
national,2399,calibration,152.0,37.0,163.0,176.0,10.0,13.0,26.0,40.49181489725353,NaN
national,2400,reference,212.0,40.0,102.0,176.0,9.0,13.0,25.0,NaN,NaN
national,2401,calibration,224.0,35.0,115.0,162.0,11.0,10.0,20.0,19.29815827031226,NaN
national,2402,reference,191.0,37.0,129.0,171.0,9.0,12.0,28.0,NaN,NaN
national,2403,calibration,205.0,35.0,143.0,147.0,9.0,14.0,24.0,15.90196896353562,NaN
national,2404,reference,226.0,39.0,108.0,158.0,11.0,12.0,23.0,NaN,NaN
national,2405,calibration,221.0,41.0,86.0,184.0,8.0,13.0,24.0,36.480840918844606,NaN
national,2406,reference,181.0,34.0,156.0,160.0,10.0,11.0,25.0,NaN,NaN
national,2407,calibration,191.0,39.0,136.0,165.0,9.0,13.0,24.0,13.544024083332314,NaN
national,2408,reference,219.0,33.0,157.0,127.0,10.0,11.0,20.0,NaN,NaN
national,2409,calibration,241.0,39.0,76.0,166.0,9.0,14.0,32.0,48.86079602166339,NaN
national,2410,reference,147.0,31.0,198.0,154.0,8.0,12.0,27.0,NaN,NaN
national,2411,calibration,227.0,45.0,74.0,181.0,11.0,13.0,26.0,46.629376750409946,NaN
national,2412,reference,198.0,26.0,129.0,174.0,10.0,13.0,27.0,NaN,NaN
national,2413,calibration,191.0,42.0,118.0,177.0,10.0,12.0,27.0,18.481103108297898,NaN
national,2414,reference,186.0,37.0,149.0,160.0,12.0,13.0,20.0,NaN,NaN
national,2415,calibration,220.0,40.0,106.0,162.0,10.0,12.0,27.0,20.954527815238162,NaN
national,2416,reference,184.0,38.0,136.0,172.0,8.0,13.0,26.0,NaN,NaN
national,2417,calibration,196.0,39.0,118.0,177.0,11.0,14.0,22.0,16.932660746985288,NaN
national,2418,reference,203.0,36.0,125.0,168.0,8.0,13.0,24.0,NaN,NaN
national,2419,calibration,204.0,19.0,139.0,167.0,8.0,13.0,27.0,16.017926230352504,NaN
national,2420,reference,200.0,22.0,165.0,151.0,8.0,14.0,17.0,NaN,NaN
national,2421,calibration,207.0,40.0,94.0,190.0,9.0,11.0,26.0,32.154840990851724,NaN
national,2422,reference,225.0,39.0,116.0,159.0,10.0,12.0,16.0,NaN,NaN
national,2423,calibration,190.0,43.0,139.0,157.0,10.0,13.0,25.0,15.291424980807843,NaN
national,2424,reference,223.0,23.0,130.0,155.0,11.0,11.0,24.0,NaN,NaN
national,2425,calibration,224.0,34.0,118.0,157.0,9.0,12.0,23.0,18.72918725387535,NaN
national,2426,reference,206.0,41.0,100.0,182.0,10.0,12.0,26.0,NaN,NaN
national,2427,calibration,234.0,43.0,83.0,165.0,11.0,14.0,27.0,40.39037338824126,NaN
national,2428,reference,222.0,42.0,93.0,165.0,10.0,12.0,33.0,NaN,NaN
national,2429,calibration,202.0,36.0,135.0,154.0,10.0,13.0,27.0,13.023292487918507,NaN
national,2430,reference,223.0,40.0,108.0,156.0,10.0,13.0,27.0,NaN,NaN
national,2431,calibration,208.0,36.0,141.0,147.0,9.0,12.0,24.0,15.959781399613032,NaN
national,2432,reference,227.0,40.0,107.0,157.0,10.0,13.0,23.0,NaN,NaN
national,2433,calibration,241.0,45.0,74.0,168.0,10.0,13.0,26.0,50.52834600400557,NaN
national,2434,reference,214.0,40.0,111.0,164.0,10.0,12.0,26.0,NaN,NaN
national,2435,calibration,233.0,40.0,104.0,153.0,10.0,12.0,25.0,28.90664485317561,NaN
national,2436,reference,202.0,25.0,173.0,141.0,7.0,12.0,17.0,NaN,NaN
national,2437,calibration,180.0,30.0,168.0,153.0,12.0,13.0,21.0,26.56032588875217,NaN
national,2438,reference,232.0,38.0,108.0,152.0,10.0,12.0,25.0,NaN,NaN
national,2439,calibration,228.0,41.0,113.0,155.0,10.0,12.0,18.0,23.28417241101477,NaN
national,2440,reference,203.0,28.0,166.0,141.0,11.0,11.0,17.0,NaN,NaN
national,2441,calibration,195.0,38.0,129.0,169.0,12.0,13.0,21.0,13.328167392457527,NaN
national,2442,reference,220.0,22.0,150.0,139.0,9.0,12.0,25.0,NaN,NaN
national,2443,calibration,162.0,23.0,174.0,174.0,10.0,13.0,21.0,39.44187528316084,NaN
national,2444,reference,175.0,38.0,154.0,163.0,10.0,14.0,23.0,NaN,NaN
national,2445,calibration,211.0,40.0,126.0,154.0,8.0,13.0,25.0,14.455656181747909,NaN
national,2446,reference,177.0,36.0,150.0,169.0,6.0,13.0,26.0,NaN,NaN
national,2447,calibration,231.0,35.0,119.0,150.0,7.0,11.0,24.0,23.70447955520868,NaN
national,2448,reference,205.0,29.0,142.0,159.0,9.0,13.0,20.0,NaN,NaN
national,2449,calibration,209.0,20.0,147.0,156.0,7.0,13.0,25.0,17.564293681737542,NaN
national,2450,reference,229.0,32.0,113.0,164.0,7.0,11.0,21.0,NaN,NaN
national,2451,calibration,207.0,32.0,138.0,156.0,8.0,13.0,23.0,13.037171632259689,NaN
national,2452,reference,155.0,40.0,177.0,159.0,8.0,13.0,25.0,NaN,NaN
national,2453,calibration,210.0,45.0,96.0,179.0,9.0,13.0,25.0,27.2733111624222,NaN
national,2454,reference,145.0,36.0,184.0,166.0,8.0,12.0,26.0,NaN,NaN
national,2455,calibration,177.0,31.0,178.0,145.0,8.0,13.0,25.0,34.412932886715225,NaN
national,2456,reference,225.0,44.0,76.0,184.0,11.0,14.0,23.0,NaN,NaN
national,2457,calibration,204.0,39.0,103.0,180.0,10.0,13.0,28.0,22.89935396198415,NaN
national,2458,reference,208.0,43.0,100.0,176.0,10.0,11.0,29.0,NaN,NaN
national,2459,calibration,175.0,30.0,154.0,173.0,10.0,14.0,21.0,23.794672446414555,NaN
national,2460,reference,221.0,39.0,97.0,170.0,11.0,14.0,25.0,NaN,NaN
national,2461,calibration,222.0,42.0,88.0,170.0,10.0,13.0,32.0,32.90738996716405,NaN
national,2462,reference,196.0,41.0,111.0,183.0,3.0,14.0,29.0,NaN,NaN
national,2463,calibration,205.0,39.0,123.0,163.0,12.0,13.0,22.0,12.938055426196396,NaN
national,2464,reference,204.0,40.0,95.0,191.0,8.0,12.0,27.0,NaN,NaN
national,2465,calibration,167.0,39.0,165.0,160.0,5.0,12.0,29.0,30.778272487877526,NaN
national,2466,reference,211.0,33.0,116.0,171.0,10.0,13.0,23.0,NaN,NaN
national,2467,calibration,217.0,32.0,139.0,149.0,8.0,12.0,20.0,17.323007384200142,NaN
national,2468,reference,196.0,17.0,200.0,122.0,8.0,14.0,20.0,NaN,NaN
national,2469,calibration,205.0,32.0,114.0,179.0,10.0,13.0,24.0,17.89513210743745,NaN
national,2470,reference,203.0,34.0,146.0,150.0,10.0,11.0,23.0,NaN,NaN
national,2471,calibration,199.0,36.0,141.0,156.0,9.0,12.0,24.0,13.12943345199606,NaN
national,2472,reference,181.0,39.0,139.0,172.0,11.0,13.0,22.0,NaN,NaN
national,2473,calibration,210.0,33.0,158.0,131.0,10.0,13.0,22.0,27.759032450578925,NaN
national,2474,reference,213.0,41.0,97.0,179.0,12.0,14.0,21.0,NaN,NaN
national,2475,calibration,214.0,30.0,151.0,139.0,8.0,12.0,23.0,22.552513029538094,NaN
national,2476,reference,181.0,19.0,179.0,159.0,10.0,13.0,16.0,NaN,NaN
national,2477,calibration,205.0,21.0,162.0,147.0,8.0,12.0,22.0,23.523206888462358,NaN
national,2478,reference,185.0,38.0,136.0,168.0,10.0,13.0,27.0,NaN,NaN
national,2479,calibration,158.0,39.0,157.0,171.0,10.0,14.0,28.0,33.884134506835295,NaN
national,2480,reference,205.0,45.0,98.0,180.0,10.0,12.0,27.0,NaN,NaN
national,2481,calibration,231.0,28.0,136.0,135.0,11.0,14.0,22.0,28.79926093275645,NaN
national,2482,reference,185.0,27.0,148.0,173.0,8.0,13.0,23.0,NaN,NaN
national,2483,calibration,215.0,41.0,99.0,175.0,11.0,11.0,25.0,24.351900091090318,NaN
national,2484,reference,192.0,30.0,149.0,157.0,9.0,14.0,26.0,NaN,NaN
national,2485,calibration,205.0,39.0,135.0,160.0,8.0,13.0,17.0,13.228966392615458,NaN
national,2486,reference,205.0,44.0,115.0,162.0,10.0,11.0,30.0,NaN,NaN
national,2487,calibration,198.0,36.0,127.0,170.0,10.0,11.0,25.0,12.83781817762085,NaN
national,2488,reference,203.0,37.0,117.0,171.0,8.0,12.0,29.0,NaN,NaN
national,2489,calibration,164.0,37.0,174.0,160.0,10.0,13.0,19.0,36.104257449208234,NaN
national,2490,reference,230.0,27.0,145.0,133.0,6.0,13.0,23.0,NaN,NaN
national,2491,calibration,182.0,30.0,175.0,150.0,10.0,12.0,18.0,30.433654283587014,NaN
national,2492,reference,192.0,35.0,152.0,152.0,10.0,13.0,23.0,NaN,NaN
national,2493,calibration,149.0,32.0,182.0,169.0,11.0,14.0,20.0,49.59890816123804,NaN
national,2494,reference,231.0,42.0,82.0,174.0,13.0,10.0,25.0,NaN,NaN
national,2495,calibration,222.0,39.0,106.0,173.0,12.0,11.0,14.0,23.916378694283676,NaN
national,2496,reference,183.0,21.0,188.0,147.0,9.0,13.0,16.0,NaN,NaN
national,2497,calibration,216.0,39.0,105.0,174.0,9.0,11.0,23.0,21.096136358289147,NaN
national,2498,reference,168.0,37.0,162.0,162.0,10.0,12.0,26.0,NaN,NaN
national,2499,calibration,223.0,33.0,79.0,192.0,9.0,13.0,28.0,45.145869370444686,NaN
national,2500,reference,223.0,39.0,99.0,168.0,9.0,12.0,27.0,NaN,NaN
national,2501,calibration,200.0,35.0,153.0,149.0,8.0,13.0,19.0,17.91732429520479,NaN
national,2502,reference,203.0,41.0,113.0,171.0,9.0,12.0,28.0,NaN,NaN
national,2503,calibration,218.0,38.0,90.0,179.0,10.0,12.0,30.0,31.51631763889716,NaN
national,2504,reference,210.0,45.0,100.0,168.0,9.0,13.0,32.0,NaN,NaN
national,2505,calibration,208.0,44.0,86.0,187.0,7.0,13.0,32.0,36.979906939657724,NaN
national,2506,reference,190.0,20.0,184.0,144.0,8.0,12.0,19.0,NaN,NaN
national,2507,calibration,172.0,21.0,154.0,181.0,11.0,12.0,26.0,29.286892929484903,NaN
national,2508,reference,234.0,40.0,77.0,181.0,9.0,14.0,22.0,NaN,NaN
national,2509,calibration,178.0,40.0,152.0,161.0,9.0,13.0,24.0,20.673327213688925,NaN
national,2510,reference,225.0,38.0,93.0,176.0,9.0,12.0,24.0,NaN,NaN
national,2511,calibration,166.0,39.0,162.0,164.0,11.0,14.0,21.0,29.81532489606312,NaN
national,2512,reference,216.0,37.0,109.0,167.0,11.0,12.0,25.0,NaN,NaN
national,2513,calibration,220.0,36.0,132.0,145.0,9.0,12.0,23.0,19.100959373448877,NaN
national,2514,reference,216.0,27.0,147.0,141.0,9.0,13.0,24.0,NaN,NaN
national,2515,calibration,220.0,41.0,94.0,180.0,9.0,10.0,23.0,29.811224706598285,NaN
national,2516,reference,155.0,44.0,137.0,189.0,10.0,11.0,31.0,NaN,NaN
national,2517,calibration,207.0,25.0,147.0,159.0,7.0,13.0,19.0,15.912022220149158,NaN
national,2518,reference,213.0,40.0,107.0,167.0,10.0,12.0,28.0,NaN,NaN
national,2519,calibration,196.0,34.0,151.0,148.0,10.0,13.0,25.0,17.39139008636194,NaN
national,2520,reference,207.0,34.0,135.0,154.0,9.0,12.0,26.0,NaN,NaN
national,2521,calibration,180.0,27.0,180.0,142.0,10.0,11.0,27.0,35.85596787006959,NaN
national,2522,reference,188.0,39.0,133.0,166.0,11.0,13.0,27.0,NaN,NaN
national,2523,calibration,209.0,30.0,140.0,152.0,9.0,13.0,24.0,14.508482701151575,NaN
national,2524,reference,222.0,38.0,116.0,157.0,8.0,12.0,24.0,NaN,NaN
national,2525,calibration,215.0,42.0,95.0,174.0,11.0,14.0,26.0,26.673171865071875,NaN
national,2526,reference,211.0,39.0,110.0,172.0,11.0,13.0,21.0,NaN,NaN
national,2527,calibration,214.0,23.0,163.0,139.0,8.0,12.0,18.0,28.048013187654842,NaN
national,2528,reference,213.0,24.0,170.0,129.0,10.0,11.0,20.0,NaN,NaN
national,2529,calibration,165.0,39.0,165.0,166.0,9.0,13.0,20.0,31.719383073745565,NaN
national,2530,reference,210.0,40.0,126.0,156.0,8.0,12.0,25.0,NaN,NaN
national,2531,calibration,226.0,32.0,109.0,165.0,9.0,14.0,22.0,21.919833318452948,NaN
national,2532,reference,222.0,46.0,90.0,167.0,10.0,12.0,30.0,NaN,NaN
national,2533,calibration,209.0,41.0,111.0,170.0,9.0,11.0,26.0,16.998370212983968,NaN
national,2534,reference,197.0,21.0,160.0,155.0,7.0,12.0,25.0,NaN,NaN
national,2535,calibration,179.0,33.0,148.0,171.0,10.0,13.0,23.0,19.74536929149352,NaN
national,2536,reference,175.0,40.0,148.0,164.0,10.0,12.0,28.0,NaN,NaN
national,2537,calibration,162.0,43.0,157.0,169.0,10.0,11.0,25.0,31.486219477574227,NaN
national,2538,reference,166.0,35.0,166.0,163.0,12.0,12.0,23.0,NaN,NaN
national,2539,calibration,195.0,39.0,125.0,169.0,9.0,13.0,27.0,13.700173581661037,NaN
national,2540,reference,231.0,38.0,118.0,145.0,10.0,12.0,23.0,NaN,NaN
national,2541,calibration,197.0,32.0,125.0,175.0,10.0,14.0,24.0,14.559754424370826,NaN
national,2542,reference,170.0,20.0,176.0,168.0,8.0,12.0,23.0,NaN,NaN
national,2543,calibration,206.0,19.0,135.0,174.0,10.0,12.0,21.0,17.276648194762995,NaN
national,2544,reference,144.0,35.0,219.0,135.0,9.0,13.0,22.0,NaN,NaN
national,2545,calibration,212.0,21.0,127.0,174.0,10.0,11.0,22.0,17.361587023229173,NaN
national,2546,reference,209.0,25.0,147.0,153.0,9.0,13.0,21.0,NaN,NaN
national,2547,calibration,210.0,24.0,157.0,149.0,10.0,11.0,16.0,21.777943332826172,NaN
national,2548,reference,200.0,31.0,150.0,151.0,10.0,12.0,23.0,NaN,NaN
national,2549,calibration,224.0,33.0,125.0,150.0,10.0,13.0,22.0,19.301402326723025,NaN
national,2550,reference,203.0,35.0,119.0,170.0,10.0,14.0,26.0,NaN,NaN
national,2551,calibration,230.0,22.0,126.0,153.0,9.0,11.0,26.0,23.256063129076285,NaN
national,2552,reference,207.0,20.0,145.0,158.0,10.0,13.0,24.0,NaN,NaN
national,2553,calibration,188.0,23.0,184.0,140.0,10.0,12.0,20.0,37.72955017584967,NaN
national,2554,reference,198.0,32.0,141.0,160.0,9.0,12.0,25.0,NaN,NaN
national,2555,calibration,238.0,42.0,75.0,171.0,9.0,14.0,28.0,48.18987713697493,NaN
national,2556,reference,210.0,21.0,188.0,116.0,9.0,12.0,21.0,NaN,NaN
national,2557,calibration,235.0,28.0,111.0,160.0,11.0,11.0,21.0,26.82652476792548,NaN
national,2558,reference,215.0,20.0,194.0,112.0,7.0,11.0,18.0,NaN,NaN
national,2559,calibration,161.0,20.0,222.0,133.0,7.0,13.0,21.0,75.91366897312427,NaN
national,2560,reference,188.0,36.0,152.0,158.0,8.0,12.0,23.0,NaN,NaN
national,2561,calibration,219.0,28.0,116.0,167.0,10.0,11.0,26.0,17.608099612467303,NaN
national,2562,reference,202.0,40.0,123.0,161.0,10.0,13.0,28.0,NaN,NaN
national,2563,calibration,222.0,19.0,177.0,121.0,9.0,11.0,18.0,46.10832090587017,NaN
