model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
kernel_anchored,808,reference,201.0,14.0,205.0,117.0,8.0,13.0,19.0,NaN,NaN
kernel_anchored,809,calibration,217.0,8.0,184.0,133.0,8.0,11.0,16.0,19.89869223706347,NaN
kernel_anchored,810,reference,170.0,9.0,228.0,133.0,8.0,13.0,16.0,NaN,NaN
kernel_anchored,811,calibration,182.0,34.0,169.0,157.0,9.0,13.0,13.0,21.86926622065203,NaN
kernel_anchored,812,reference,152.0,44.0,156.0,185.0,10.0,11.0,19.0,NaN,NaN
kernel_anchored,813,calibration,233.0,25.0,119.0,150.0,9.0,14.0,27.0,40.586281896146765,NaN
kernel_anchored,814,reference,233.0,26.0,147.0,134.0,10.0,12.0,15.0,NaN,NaN
kernel_anchored,815,calibration,218.0,33.0,170.0,116.0,9.0,14.0,17.0,25.50672634701126,NaN
kernel_anchored,816,reference,218.0,14.0,159.0,143.0,9.0,13.0,21.0,NaN,NaN
kernel_anchored,817,calibration,183.0,23.0,213.0,123.0,10.0,12.0,13.0,31.514258287762935,NaN
kernel_anchored,818,reference,233.0,41.0,75.0,178.0,8.0,14.0,28.0,NaN,NaN
kernel_anchored,819,calibration,231.0,14.0,126.0,160.0,12.0,11.0,23.0,36.984614380569816,NaN
kernel_anchored,820,reference,211.0,24.0,139.0,159.0,9.0,12.0,23.0,NaN,NaN
kernel_anchored,821,calibration,205.0,16.0,193.0,118.0,9.0,12.0,24.0,23.06211275115782,NaN
kernel_anchored,822,reference,188.0,32.0,171.0,144.0,7.0,13.0,22.0,NaN,NaN
kernel_anchored,823,calibration,229.0,11.0,187.0,110.0,9.0,13.0,18.0,32.23882040025136,NaN
kernel_anchored,824,reference,215.0,33.0,121.0,162.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,825,calibration,201.0,9.0,217.0,112.0,11.0,13.0,14.0,35.897103606162595,NaN
kernel_anchored,826,reference,190.0,21.0,160.0,162.0,9.0,12.0,23.0,NaN,NaN
kernel_anchored,827,calibration,172.0,14.0,211.0,149.0,8.0,12.0,11.0,33.38243402683609,NaN
kernel_anchored,828,reference,178.0,24.0,183.0,149.0,11.0,13.0,19.0,NaN,NaN
kernel_anchored,829,calibration,217.0,13.0,176.0,131.0,9.0,12.0,19.0,18.143519122132204,NaN
kernel_anchored,830,reference,207.0,40.0,113.0,174.0,11.0,13.0,19.0,NaN,NaN
kernel_anchored,831,calibration,161.0,20.0,192.0,167.0,9.0,12.0,16.0,35.88856718220912,NaN
kernel_anchored,832,reference,179.0,7.0,207.0,142.0,10.0,13.0,19.0,NaN,NaN
kernel_anchored,833,calibration,220.0,12.0,164.0,145.0,10.0,12.0,14.0,18.40879317979934,NaN
kernel_anchored,834,reference,197.0,32.0,159.0,153.0,9.0,11.0,16.0,NaN,NaN
kernel_anchored,835,calibration,195.0,23.0,176.0,145.0,9.0,11.0,18.0,14.811603805598729,NaN
kernel_anchored,836,reference,186.0,16.0,183.0,148.0,7.0,11.0,26.0,NaN,NaN
kernel_anchored,837,calibration,208.0,29.0,170.0,128.0,10.0,12.0,20.0,17.870168008028415,NaN
kernel_anchored,838,reference,233.0,25.0,156.0,119.0,10.0,11.0,23.0,NaN,NaN
kernel_anchored,839,calibration,164.0,28.0,199.0,146.0,8.0,12.0,20.0,31.862914454104462,NaN
kernel_anchored,840,reference,209.0,28.0,137.0,162.0,10.0,13.0,18.0,NaN,NaN
kernel_anchored,841,calibration,192.0,33.0,141.0,166.0,9.0,13.0,23.0,26.624840128785493,NaN
kernel_anchored,842,reference,174.0,43.0,128.0,184.0,10.0,14.0,24.0,NaN,NaN
kernel_anchored,843,calibration,194.0,29.0,144.0,170.0,10.0,13.0,17.0,25.917350772093982,NaN
kernel_anchored,844,reference,223.0,36.0,125.0,148.0,6.0,11.0,28.0,NaN,NaN
kernel_anchored,845,calibration,185.0,21.0,183.0,144.0,10.0,14.0,20.0,17.7792329045542,NaN
kernel_anchored,846,reference,218.0,18.0,162.0,137.0,9.0,12.0,21.0,NaN,NaN
kernel_anchored,847,calibration,199.0,12.0,199.0,132.0,10.0,13.0,12.0,21.29505896459193,NaN
kernel_anchored,848,reference,215.0,23.0,159.0,143.0,6.0,14.0,17.0,NaN,NaN
kernel_anchored,849,calibration,218.0,12.0,172.0,144.0,8.0,11.0,12.0,17.81757776999826,NaN
kernel_anchored,850,reference,225.0,36.0,126.0,141.0,8.0,14.0,27.0,NaN,NaN
kernel_anchored,851,calibration,174.0,16.0,236.0,116.0,10.0,14.0,11.0,50.41190936564983,NaN
kernel_anchored,852,reference,221.0,23.0,160.0,141.0,7.0,11.0,14.0,NaN,NaN
kernel_anchored,853,calibration,226.0,14.0,159.0,135.0,11.0,13.0,19.0,21.63918825589007,NaN
kernel_anchored,854,reference,227.0,14.0,139.0,157.0,10.0,12.0,18.0,NaN,NaN
kernel_anchored,855,calibration,204.0,37.0,111.0,175.0,12.0,12.0,26.0,46.151275982292525,NaN
kernel_anchored,856,reference,179.0,22.0,253.0,93.0,7.0,12.0,11.0,NaN,NaN
kernel_anchored,857,calibration,213.0,18.0,181.0,125.0,10.0,13.0,17.0,18.727631537857576,NaN
kernel_anchored,858,reference,191.0,12.0,197.0,130.0,10.0,13.0,24.0,NaN,NaN
kernel_anchored,859,calibration,213.0,12.0,183.0,133.0,8.0,14.0,14.0,17.875328921492162,NaN
kernel_anchored,860,reference,208.0,15.0,150.0,161.0,10.0,12.0,21.0,NaN,NaN
kernel_anchored,861,calibration,187.0,14.0,197.0,136.0,9.0,13.0,21.0,21.2342510618168,NaN
kernel_anchored,862,reference,210.0,13.0,186.0,128.0,9.0,13.0,18.0,NaN,NaN
kernel_anchored,863,calibration,174.0,9.0,201.0,158.0,10.0,14.0,11.0,31.01889873780798,NaN
kernel_anchored,864,reference,168.0,18.0,216.0,137.0,8.0,14.0,16.0,NaN,NaN
kernel_anchored,865,calibration,225.0,31.0,133.0,148.0,11.0,11.0,18.0,29.465803209421388,NaN
kernel_anchored,866,reference,186.0,12.0,237.0,106.0,9.0,12.0,15.0,NaN,NaN
kernel_anchored,867,calibration,230.0,39.0,97.0,170.0,10.0,11.0,20.0,58.90576993278089,NaN
kernel_anchored,868,reference,211.0,7.0,205.0,116.0,11.0,13.0,14.0,NaN,NaN
kernel_anchored,869,calibration,176.0,19.0,196.0,146.0,10.0,14.0,16.0,24.33930689357161,NaN
kernel_anchored,870,reference,160.0,37.0,202.0,139.0,8.0,13.0,18.0,NaN,NaN
kernel_anchored,871,calibration,150.0,16.0,243.0,122.0,10.0,14.0,22.0,64.26082455811547,NaN
kernel_anchored,872,reference,211.0,8.0,197.0,119.0,11.0,13.0,18.0,NaN,NaN
kernel_anchored,873,calibration,194.0,14.0,195.0,136.0,11.0,13.0,14.0,19.357162067767483,NaN
kernel_anchored,874,reference,200.0,28.0,146.0,153.0,8.0,13.0,29.0,NaN,NaN
kernel_anchored,875,calibration,220.0,16.0,126.0,168.0,12.0,14.0,21.0,34.872996969144275,NaN
kernel_anchored,876,reference,233.0,9.0,128.0,166.0,10.0,11.0,20.0,NaN,NaN
kernel_anchored,877,calibration,208.0,19.0,158.0,153.0,9.0,13.0,17.0,16.248239586119396,NaN
kernel_anchored,878,reference,216.0,19.0,139.0,157.0,10.0,14.0,22.0,NaN,NaN
kernel_anchored,879,calibration,151.0,14.0,275.0,99.0,7.0,14.0,17.0,94.53301315832934,NaN
kernel_anchored,880,reference,205.0,20.0,170.0,147.0,10.0,13.0,12.0,NaN,NaN
kernel_anchored,881,calibration,198.0,7.0,211.0,125.0,9.0,14.0,13.0,28.89044369062546,NaN
kernel_anchored,882,reference,200.0,17.0,206.0,117.0,10.0,13.0,14.0,NaN,NaN
kernel_anchored,883,calibration,188.0,14.0,231.0,106.0,9.0,13.0,16.0,47.27948067387097,NaN
kernel_anchored,884,reference,243.0,17.0,150.0,124.0,10.0,14.0,19.0,NaN,NaN
kernel_anchored,885,calibration,215.0,25.0,134.0,157.0,11.0,13.0,22.0,26.2103115797361,NaN
kernel_anchored,886,reference,175.0,21.0,201.0,139.0,9.0,13.0,19.0,NaN,NaN
kernel_anchored,887,calibration,184.0,28.0,146.0,176.0,9.0,13.0,21.0,30.343192153051902,NaN
kernel_anchored,888,reference,221.0,32.0,108.0,170.0,11.0,10.0,25.0,NaN,NaN
kernel_anchored,889,calibration,207.0,13.0,170.0,151.0,8.0,12.0,16.0,15.614485014551732,NaN
kernel_anchored,890,reference,194.0,15.0,190.0,138.0,10.0,13.0,17.0,NaN,NaN
kernel_anchored,891,calibration,155.0,20.0,185.0,164.0,10.0,14.0,29.0,37.94325339612765,NaN
kernel_anchored,892,reference,235.0,22.0,154.0,133.0,9.0,11.0,13.0,NaN,NaN
kernel_anchored,893,calibration,206.0,13.0,188.0,135.0,8.0,14.0,13.0,17.484289837578793,NaN
kernel_anchored,894,reference,191.0,13.0,206.0,129.0,10.0,13.0,15.0,NaN,NaN
kernel_anchored,895,calibration,205.0,19.0,148.0,166.0,11.0,13.0,15.0,22.2055966360358,NaN
kernel_anchored,896,reference,181.0,39.0,133.0,174.0,10.0,13.0,27.0,NaN,NaN
kernel_anchored,897,calibration,203.0,12.0,201.0,125.0,8.0,11.0,17.0,23.119418381724508,NaN
kernel_anchored,898,reference,183.0,23.0,154.0,169.0,10.0,12.0,26.0,NaN,NaN
kernel_anchored,899,calibration,227.0,14.0,184.0,113.0,8.0,12.0,19.0,29.052447389842534,NaN
kernel_anchored,900,reference,200.0,10.0,153.0,168.0,9.0,13.0,24.0,NaN,NaN
kernel_anchored,901,calibration,193.0,33.0,116.0,183.0,11.0,14.0,27.0,46.880026455022026,NaN
kernel_anchored,902,reference,230.0,34.0,138.0,141.0,9.0,12.0,13.0,NaN,NaN
kernel_anchored,903,calibration,169.0,26.0,208.0,136.0,10.0,12.0,16.0,32.377860358000284,NaN
kernel_anchored,904,reference,220.0,34.0,119.0,164.0,11.0,13.0,16.0,NaN,NaN
kernel_anchored,905,calibration,156.0,25.0,177.0,175.0,8.0,14.0,22.0,39.8963048123891,NaN
kernel_anchored,906,reference,196.0,11.0,187.0,147.0,7.0,11.0,18.0,NaN,NaN
kernel_anchored,907,calibration,164.0,41.0,151.0,172.0,9.0,14.0,26.0,39.158755219155985,NaN
kernel_anchored,908,reference,208.0,12.0,190.0,135.0,11.0,13.0,8.0,NaN,NaN
kernel_anchored,909,calibration,207.0,19.0,169.0,145.0,9.0,11.0,17.0,14.292325024235481,NaN
kernel_anchored,910,reference,254.0,36.0,85.0,157.0,10.0,11.0,24.0,NaN,NaN
kernel_anchored,911,calibration,215.0,14.0,174.0,139.0,9.0,11.0,15.0,16.35083315931238,NaN
kernel_anchored,912,reference,227.0,22.0,157.0,140.0,8.0,10.0,13.0,NaN,NaN
kernel_anchored,913,calibration,204.0,14.0,223.0,105.0,7.0,12.0,12.0,42.51008844412987,NaN
kernel_anchored,914,reference,186.0,33.0,148.0,173.0,10.0,11.0,16.0,NaN,NaN
kernel_anchored,915,calibration,142.0,13.0,217.0,154.0,10.0,14.0,27.0,54.39532459607978,NaN
kernel_anchored,916,reference,241.0,13.0,146.0,139.0,11.0,11.0,16.0,NaN,NaN
kernel_anchored,917,calibration,198.0,22.0,151.0,164.0,10.0,12.0,20.0,20.506547811369316,NaN
kernel_anchored,918,reference,213.0,42.0,110.0,169.0,11.0,12.0,20.0,NaN,NaN
kernel_anchored,919,calibration,204.0,8.0,203.0,124.0,8.0,12.0,18.0,25.03732180912813,NaN
kernel_anchored,920,reference,181.0,16.0,187.0,146.0,9.0,13.0,25.0,NaN,NaN
kernel_anchored,921,calibration,185.0,14.0,176.0,159.0,9.0,12.0,22.0,20.123726023818676,NaN
kernel_anchored,922,reference,211.0,8.0,235.0,92.0,7.0,12.0,12.0,NaN,NaN
kernel_anchored,923,calibration,205.0,40.0,99.0,184.0,9.0,13.0,27.0,59.153143671398446,NaN
kernel_anchored,924,reference,219.0,13.0,174.0,138.0,8.0,10.0,15.0,NaN,NaN
kernel_anchored,925,calibration,233.0,21.0,141.0,138.0,12.0,13.0,19.0,29.394939676299238,NaN
kernel_anchored,926,reference,231.0,21.0,132.0,148.0,7.0,13.0,25.0,NaN,NaN
kernel_anchored,927,calibration,166.0,13.0,211.0,146.0,9.0,13.0,19.0,35.30064673957781,NaN
kernel_anchored,928,reference,207.0,11.0,199.0,126.0,9.0,12.0,13.0,NaN,NaN
kernel_anchored,929,calibration,208.0,19.0,208.0,106.0,7.0,13.0,16.0,34.086726761691814,NaN
kernel_anchored,930,reference,179.0,13.0,250.0,97.0,9.0,12.0,17.0,NaN,NaN
kernel_anchored,931,calibration,191.0,19.0,152.0,169.0,8.0,13.0,25.0,23.854807800712827,NaN
kernel_anchored,932,reference,211.0,14.0,201.0,116.0,10.0,12.0,13.0,NaN,NaN
kernel_anchored,933,calibration,196.0,34.0,138.0,166.0,9.0,13.0,21.0,27.218622487011785,NaN
kernel_anchored,934,reference,241.0,34.0,120.0,148.0,11.0,12.0,11.0,NaN,NaN
kernel_anchored,935,calibration,212.0,25.0,152.0,149.0,8.0,13.0,18.0,17.772686884572174,NaN
kernel_anchored,936,reference,216.0,24.0,176.0,119.0,10.0,12.0,20.0,NaN,NaN
kernel_anchored,937,calibration,213.0,6.0,179.0,142.0,7.0,13.0,17.0,18.122203468804784,NaN
kernel_anchored,938,reference,224.0,17.0,172.0,127.0,9.0,10.0,18.0,NaN,NaN
kernel_anchored,939,calibration,184.0,13.0,237.0,108.0,10.0,11.0,14.0,51.40107743686617,NaN
kernel_anchored,940,reference,181.0,28.0,198.0,128.0,10.0,14.0,18.0,NaN,NaN
kernel_anchored,941,calibration,173.0,16.0,230.0,116.0,9.0,14.0,19.0,46.29738330241921,NaN
kernel_anchored,942,reference,215.0,7.0,210.0,110.0,6.0,12.0,17.0,NaN,NaN
kernel_anchored,943,calibration,184.0,18.0,237.0,98.0,9.0,14.0,17.0,55.83000439570284,NaN
kernel_anchored,944,reference,207.0,36.0,146.0,149.0,9.0,13.0,17.0,NaN,NaN
kernel_anchored,945,calibration,191.0,17.0,177.0,154.0,9.0,14.0,15.0,17.01411467998205,NaN
kernel_anchored,946,reference,197.0,8.0,157.0,167.0,7.0,13.0,28.0,NaN,NaN
kernel_anchored,947,calibration,180.0,18.0,196.0,147.0,8.0,12.0,16.0,22.951205048604088,NaN
kernel_anchored,948,reference,212.0,16.0,184.0,128.0,10.0,13.0,14.0,NaN,NaN
kernel_anchored,949,calibration,194.0,26.0,209.0,112.0,7.0,12.0,17.0,31.822828147271146,NaN
kernel_anchored,950,reference,191.0,13.0,166.0,161.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,951,calibration,216.0,22.0,151.0,136.0,9.0,11.0,32.0,21.908892950159583,NaN
kernel_anchored,952,reference,242.0,44.0,69.0,173.0,11.0,11.0,27.0,NaN,NaN
kernel_anchored,953,calibration,149.0,35.0,219.0,133.0,10.0,14.0,17.0,50.69661226862731,NaN
kernel_anchored,954,reference,190.0,9.0,232.0,104.0,9.0,14.0,19.0,NaN,NaN
kernel_anchored,955,calibration,196.0,12.0,235.0,101.0,9.0,12.0,12.0,52.23941584240119,NaN
kernel_anchored,956,reference,208.0,12.0,161.0,153.0,10.0,14.0,19.0,NaN,NaN
kernel_anchored,957,calibration,206.0,33.0,137.0,162.0,9.0,12.0,18.0,25.711210189109565,NaN
kernel_anchored,958,reference,185.0,16.0,157.0,176.0,10.0,12.0,21.0,NaN,NaN
kernel_anchored,959,calibration,169.0,42.0,127.0,186.0,8.0,14.0,31.0,52.18701642701476,NaN
kernel_anchored,960,reference,197.0,22.0,185.0,129.0,10.0,12.0,22.0,NaN,NaN
kernel_anchored,961,calibration,208.0,21.0,170.0,135.0,9.0,13.0,21.0,15.154252020378003,NaN
kernel_anchored,962,reference,187.0,22.0,180.0,150.0,9.0,12.0,17.0,NaN,NaN
kernel_anchored,963,calibration,178.0,29.0,166.0,162.0,6.0,13.0,23.0,23.727452711651672,NaN
kernel_anchored,964,reference,215.0,31.0,151.0,142.0,10.0,12.0,16.0,NaN,NaN
kernel_anchored,965,calibration,222.0,25.0,126.0,168.0,9.0,14.0,13.0,35.17545948653038,NaN
kernel_anchored,966,reference,224.0,32.0,126.0,156.0,11.0,11.0,17.0,NaN,NaN
kernel_anchored,967,calibration,218.0,12.0,170.0,137.0,10.0,14.0,16.0,17.57174332816148,NaN
kernel_anchored,968,reference,232.0,13.0,159.0,138.0,9.0,12.0,14.0,NaN,NaN
kernel_anchored,969,calibration,225.0,22.0,146.0,140.0,9.0,11.0,24.0,23.91926015746437,NaN
kernel_anchored,970,reference,199.0,15.0,179.0,141.0,9.0,14.0,20.0,NaN,NaN
kernel_anchored,971,calibration,199.0,26.0,140.0,169.0,9.0,15.0,19.0,26.060238745422424,NaN
kernel_anchored,972,reference,205.0,37.0,135.0,161.0,8.0,13.0,18.0,NaN,NaN
kernel_anchored,973,calibration,204.0,13.0,154.0,162.0,9.0,14.0,21.0,19.906844352717542,NaN
kernel_anchored,974,reference,183.0,32.0,192.0,129.0,8.0,12.0,21.0,NaN,NaN
kernel_anchored,975,calibration,204.0,8.0,153.0,169.0,7.0,12.0,24.0,24.36235604141941,NaN
kernel_anchored,976,reference,177.0,29.0,204.0,132.0,10.0,12.0,13.0,NaN,NaN
kernel_anchored,977,calibration,213.0,12.0,156.0,153.0,9.0,14.0,20.0,18.370187798490633,NaN
kernel_anchored,978,reference,193.0,30.0,191.0,121.0,11.0,14.0,17.0,NaN,NaN
kernel_anchored,979,calibration,223.0,11.0,203.0,99.0,10.0,11.0,20.0,40.40786664943075,NaN
kernel_anchored,980,reference,218.0,17.0,188.0,119.0,8.0,12.0,15.0,NaN,NaN
kernel_anchored,981,calibration,168.0,15.0,238.0,115.0,10.0,13.0,18.0,53.899056632536094,NaN
kernel_anchored,982,reference,219.0,15.0,142.0,159.0,9.0,14.0,19.0,NaN,NaN
kernel_anchored,983,calibration,224.0,40.0,107.0,163.0,8.0,14.0,21.0,48.3893713092748,NaN
kernel_anchored,984,reference,194.0,15.0,215.0,116.0,9.0,14.0,14.0,NaN,NaN
kernel_anchored,985,calibration,207.0,22.0,147.0,163.0,8.0,12.0,18.0,21.199637760871354,NaN
kernel_anchored,986,reference,209.0,35.0,110.0,172.0,11.0,13.0,27.0,NaN,NaN
kernel_anchored,987,calibration,208.0,18.0,148.0,167.0,9.0,12.0,15.0,22.84329088198274,NaN
kernel_anchored,988,reference,220.0,16.0,158.0,143.0,9.0,12.0,19.0,NaN,NaN
kernel_anchored,989,calibration,198.0,14.0,182.0,149.0,9.0,13.0,12.0,16.488415420570774,NaN
kernel_anchored,990,reference,233.0,12.0,164.0,131.0,9.0,11.0,17.0,NaN,NaN
kernel_anchored,991,calibration,217.0,7.0,185.0,123.0,10.0,13.0,22.0,22.882848250490383,NaN
kernel_anchored,992,reference,233.0,12.0,140.0,155.0,10.0,13.0,14.0,NaN,NaN
kernel_anchored,993,calibration,173.0,29.0,203.0,136.0,8.0,13.0,15.0,29.048042644594126,NaN
kernel_anchored,994,reference,212.0,15.0,175.0,135.0,10.0,13.0,17.0,NaN,NaN
kernel_anchored,995,calibration,210.0,37.0,102.0,178.0,8.0,13.0,29.0,54.216097166454084,NaN
kernel_anchored,996,reference,212.0,15.0,138.0,167.0,12.0,13.0,20.0,NaN,NaN
kernel_anchored,997,calibration,194.0,17.0,147.0,173.0,11.0,12.0,23.0,26.43615115890144,NaN
kernel_anchored,998,reference,191.0,32.0,141.0,168.0,7.0,14.0,24.0,NaN,NaN
kernel_anchored,999,calibration,160.0,26.0,228.0,126.0,9.0,12.0,16.0,48.66992302215659,NaN
kernel_anchored,1000,reference,198.0,9.0,219.0,117.0,7.0,12.0,15.0,NaN,NaN
kernel_anchored,1001,calibration,213.0,38.0,132.0,148.0,10.0,13.0,23.0,28.709926018536294,NaN
kernel_anchored,1002,reference,198.0,36.0,181.0,126.0,9.0,12.0,15.0,NaN,NaN
kernel_anchored,1003,calibration,224.0,34.0,129.0,149.0,9.0,12.0,20.0,31.679401103220194,NaN
kernel_anchored,1004,reference,196.0,15.0,176.0,150.0,7.0,12.0,21.0,NaN,NaN
kernel_anchored,1005,calibration,149.0,23.0,191.0,176.0,7.0,11.0,20.0,46.69947877122238,NaN
kernel_anchored,1006,reference,166.0,32.0,159.0,174.0,12.0,12.0,22.0,NaN,NaN
kernel_anchored,1007,calibration,209.0,22.0,167.0,145.0,8.0,11.0,15.0,14.76046888670168,NaN
kernel_anchored,1008,reference,156.0,24.0,190.0,164.0,7.0,14.0,22.0,NaN,NaN
kernel_anchored,1009,calibration,239.0,19.0,150.0,132.0,10.0,13.0,14.0,30.83136756818864,NaN
kernel_anchored,1010,reference,191.0,15.0,224.0,111.0,6.0,13.0,17.0,NaN,NaN
kernel_anchored,1011,calibration,170.0,16.0,205.0,146.0,10.0,13.0,17.0,30.409053572789652,NaN
kernel_anchored,1012,reference,185.0,18.0,169.0,158.0,9.0,13.0,25.0,NaN,NaN
kernel_anchored,1013,calibration,210.0,16.0,155.0,152.0,9.0,14.0,21.0,17.281414995788552,NaN
kernel_anchored,1014,reference,204.0,10.0,190.0,143.0,7.0,12.0,11.0,NaN,NaN
kernel_anchored,1015,calibration,227.0,14.0,130.0,166.0,11.0,11.0,18.0,34.609737308949086,NaN
kernel_anchored,1016,reference,196.0,13.0,194.0,140.0,9.0,13.0,12.0,NaN,NaN
kernel_anchored,1017,calibration,151.0,11.0,243.0,135.0,10.0,14.0,13.0,62.59337615951704,NaN
kernel_anchored,1018,reference,193.0,25.0,169.0,150.0,9.0,13.0,18.0,NaN,NaN
kernel_anchored,1019,calibration,241.0,12.0,154.0,133.0,12.0,12.0,13.0,31.657203863234677,NaN
kernel_anchored,1020,reference,198.0,12.0,212.0,119.0,10.0,13.0,13.0,NaN,NaN
kernel_anchored,1021,calibration,197.0,39.0,116.0,173.0,10.0,14.0,28.0,43.299535298248934,NaN
kernel_anchored,1022,reference,212.0,12.0,187.0,127.0,10.0,13.0,16.0,NaN,NaN
kernel_anchored,1023,calibration,212.0,40.0,121.0,153.0,10.0,13.0,28.0,36.14167131371078,NaN
kernel_anchored,1024,reference,174.0,17.0,222.0,127.0,8.0,13.0,16.0,NaN,NaN
kernel_anchored,1025,calibration,200.0,14.0,185.0,141.0,9.0,14.0,14.0,16.059014714618883,NaN
kernel_anchored,1026,reference,219.0,12.0,159.0,143.0,11.0,13.0,20.0,NaN,NaN
kernel_anchored,1027,calibration,183.0,37.0,149.0,163.0,10.0,14.0,21.0,26.517386482863557,NaN
kernel_anchored,1028,reference,202.0,21.0,144.0,166.0,10.0,13.0,21.0,NaN,NaN
kernel_anchored,1029,calibration,202.0,8.0,183.0,147.0,10.0,11.0,16.0,17.21439239215121,NaN
kernel_anchored,1030,reference,208.0,13.0,189.0,123.0,10.0,14.0,20.0,NaN,NaN
kernel_anchored,1031,calibration,167.0,16.0,225.0,131.0,10.0,13.0,15.0,42.310408195767884,NaN
kernel_anchored,1032,reference,140.0,19.0,243.0,143.0,8.0,12.0,12.0,NaN,NaN
kernel_anchored,1033,calibration,176.0,13.0,188.0,158.0,9.0,13.0,20.0,24.946028240703903,NaN
kernel_anchored,1034,reference,236.0,14.0,127.0,152.0,9.0,14.0,25.0,NaN,NaN
kernel_anchored,1035,calibration,199.0,19.0,190.0,135.0,10.0,13.0,11.0,17.620315718878715,NaN
kernel_anchored,1036,reference,206.0,27.0,127.0,169.0,9.0,13.0,26.0,NaN,NaN
kernel_anchored,1037,calibration,211.0,17.0,193.0,122.0,9.0,13.0,12.0,22.096987288535793,NaN
kernel_anchored,1038,reference,195.0,19.0,173.0,144.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,1039,calibration,163.0,22.0,214.0,131.0,9.0,14.0,24.0,38.62424434833337,NaN
kernel_anchored,1040,reference,234.0,7.0,158.0,148.0,7.0,13.0,10.0,NaN,NaN
kernel_anchored,1041,calibration,217.0,13.0,152.0,154.0,10.0,13.0,18.0,20.129496641407854,NaN
kernel_anchored,1042,reference,191.0,15.0,221.0,112.0,8.0,13.0,17.0,NaN,NaN
kernel_anchored,1043,calibration,156.0,40.0,179.0,158.0,11.0,13.0,20.0,37.11792329766046,NaN
kernel_anchored,1044,reference,212.0,25.0,120.0,170.0,10.0,13.0,27.0,NaN,NaN
kernel_anchored,1045,calibration,216.0,25.0,122.0,168.0,9.0,13.0,24.0,35.76610641235019,NaN
kernel_anchored,1046,reference,198.0,23.0,166.0,150.0,11.0,14.0,15.0,NaN,NaN
kernel_anchored,1047,calibration,187.0,12.0,228.0,115.0,9.0,12.0,14.0,42.03180368140851,NaN
kernel_anchored,1048,reference,217.0,25.0,145.0,148.0,10.0,13.0,19.0,NaN,NaN
kernel_anchored,1049,calibration,197.0,15.0,166.0,161.0,10.0,12.0,16.0,17.956554267132752,NaN
kernel_anchored,1050,reference,194.0,31.0,153.0,160.0,8.0,13.0,18.0,NaN,NaN
kernel_anchored,1051,calibration,213.0,32.0,125.0,169.0,10.0,13.0,15.0,34.463191273618996,NaN
kernel_anchored,1052,reference,169.0,16.0,250.0,107.0,10.0,13.0,12.0,NaN,NaN
kernel_anchored,1053,calibration,215.0,8.0,137.0,171.0,11.0,12.0,23.0,31.333950256497936,NaN
kernel_anchored,1054,reference,218.0,7.0,214.0,103.0,11.0,13.0,11.0,NaN,NaN
kernel_anchored,1055,calibration,142.0,9.0,232.0,153.0,8.0,12.0,21.0,62.0637247225477,NaN
kernel_anchored,1056,reference,224.0,28.0,125.0,153.0,9.0,12.0,26.0,NaN,NaN
kernel_anchored,1057,calibration,181.0,18.0,186.0,152.0,9.0,13.0,18.0,20.56372704989174,NaN
kernel_anchored,1058,reference,181.0,9.0,190.0,152.0,10.0,12.0,23.0,NaN,NaN
kernel_anchored,1059,calibration,209.0,31.0,152.0,150.0,12.0,9.0,14.0,18.87588329931468,NaN
kernel_anchored,1060,reference,224.0,37.0,116.0,160.0,10.0,11.0,19.0,NaN,NaN
kernel_anchored,1061,calibration,235.0,20.0,153.0,139.0,8.0,10.0,12.0,26.87903123951785,NaN
kernel_anchored,1062,reference,155.0,36.0,190.0,151.0,9.0,12.0,24.0,NaN,NaN
kernel_anchored,1063,calibration,204.0,9.0,204.0,127.0,8.0,13.0,12.0,24.927154936486694,NaN
kernel_anchored,1064,reference,166.0,18.0,162.0,187.0,8.0,14.0,22.0,NaN,NaN
kernel_anchored,1065,calibration,239.0,19.0,137.0,144.0,8.0,10.0,20.0,33.76818331109748,NaN
kernel_anchored,1066,reference,167.0,24.0,194.0,149.0,10.0,13.0,20.0,NaN,NaN
kernel_anchored,1067,calibration,227.0,10.0,155.0,147.0,9.0,12.0,17.0,22.887680198987013,NaN
kernel_anchored,1068,reference,167.0,11.0,233.0,123.0,10.0,13.0,20.0,NaN,NaN
kernel_anchored,1069,calibration,199.0,16.0,189.0,130.0,9.0,14.0,20.0,17.747083350549865,NaN
kernel_anchored,1070,reference,233.0,33.0,140.0,130.0,9.0,11.0,21.0,NaN,NaN
kernel_anchored,1071,calibration,207.0,40.0,111.0,177.0,11.0,12.0,19.0,47.22114025501265,NaN
kernel_anchored,1072,reference,221.0,35.0,129.0,144.0,9.0,13.0,26.0,NaN,NaN
kernel_anchored,1073,calibration,195.0,24.0,160.0,156.0,11.0,13.0,18.0,16.91574917289934,NaN
kernel_anchored,1074,reference,239.0,20.0,128.0,145.0,11.0,13.0,21.0,NaN,NaN
kernel_anchored,1075,calibration,225.0,13.0,174.0,135.0,7.0,13.0,10.0,21.09854171565742,NaN
kernel_anchored,1076,reference,193.0,9.0,172.0,158.0,8.0,12.0,25.0,NaN,NaN
