model,scope,draw,district_id,predicted_share,actual_share,error
national,national_draw,1899,"",62.28620316534326,62.969101950749284,-0.6828987854060244
national,national_draw,1900,"",65.69762016070261,62.969101950749284,2.7285182099533287
national,national_draw,1901,"",70.86441167046713,62.969101950749284,7.895309719717851
national,national_draw,1902,"",64.52551693894742,62.969101950749284,1.556414988198135
national,national_draw,1903,"",66.42988834939096,62.969101950749284,3.4607863986416803
national,national_draw,1904,"",70.00737886532039,62.969101950749284,7.038276914571107
national,national_draw,1905,"",60.429430710626484,62.969101950749284,-2.5396712401228
national,national_draw,1906,"",70.87772349713298,62.969101950749284,7.908621546383692
national,national_draw,1907,"",57.04317853827926,62.969101950749284,-5.925923412470027
national,national_draw,1908,"",64.3706200899078,62.969101950749284,1.4015181391585187
national,national_draw,1909,"",79.10668756210272,62.969101950749284,16.137585611353437
national,national_draw,1910,"",59.88537702419343,62.969101950749284,-3.0837249265558526
national,national_draw,1911,"",61.99810264343978,62.969101950749284,-0.9709993073095049
national,national_draw,1912,"",68.92085958621986,62.969101950749284,5.951757635470578
national,national_draw,1913,"",56.220714471843756,62.969101950749284,-6.748387478905528
national,national_draw,1914,"",66.47306926519433,62.969101950749284,3.503967314445042
national,national_draw,1915,"",76.85250849220445,62.969101950749284,13.883406541455166
national,national_draw,1916,"",63.32389086942801,62.969101950749284,0.35478891867872875
national,national_draw,1917,"",77.94249941814138,62.969101950749284,14.973397467392097
national,national_draw,1918,"",66.70812560870675,62.969101950749284,3.7390236579574676
national,national_draw,1919,"",72.29142702435617,62.969101950749284,9.322325073606883
national,national_draw,1920,"",68.67273840155454,62.969101950749284,5.703636450805256
national,national_draw,1921,"",70.5474623173395,62.969101950749284,7.578360366590211
national,national_draw,1922,"",72.77474997391072,62.969101950749284,9.805648023161432
national,national_draw,1923,"",63.10956745934936,62.969101950749284,0.140465508600073
national,national_draw,1924,"",63.9966147750104,62.969101950749284,1.027512824261116
national,national_draw,1925,"",67.99549489191256,62.969101950749284,5.026392941163273
national,national_draw,1926,"",63.80430539144676,62.969101950749284,0.8352034406974767
national,national_draw,1927,"",69.29293518253003,62.969101950749284,6.323833231780746
national,national_draw,1928,"",60.66481252102983,62.969101950749284,-2.3042894297194536
national,national_draw,1929,"",64.21114823818885,62.969101950749284,1.242046287439571
national,national_draw,1930,"",69.61270063216057,62.969101950749284,6.643598681411284
national,national_draw,1931,"",69.14629041955429,62.969101950749284,6.1771884688050065
national,national_draw,1932,"",64.139940237354,62.969101950749284,1.1708382866047131
national,national_draw,1933,"",67.82644138725622,62.969101950749284,4.8573394365069404
national,national_draw,1934,"",72.94115357792332,62.969101950749284,9.972051627174032
national,national_draw,1935,"",65.02006272554884,62.969101950749284,2.050960774799556
national,national_draw,1936,"",68.93581028871937,62.969101950749284,5.966708337970083
national,national_draw,1937,"",70.7868674525007,62.969101950749284,7.817765501751417
national,national_draw,1938,"",63.55208009236981,62.969101950749284,0.5829781416205293
national,national_draw,1939,"",63.889275332732765,62.969101950749284,0.9201733819834814
national,national_draw,1940,"",64.17693497395422,62.969101950749284,1.207833023204934
national,national_draw,1941,"",65.65787626759833,62.969101950749284,2.6887743168490417
national,national_draw,1942,"",68.89794764041005,62.969101950749284,5.928845689660768
national,national_draw,1943,"",71.21950989810601,62.969101950749284,8.250407947356727
national,national_draw,1944,"",68.0652371376004,62.969101950749284,5.0961351868511215
national,national_draw,1945,"",65.71770216035459,62.969101950749284,2.748600209605307
national,national_draw,1946,"",61.36849502193774,62.969101950749284,-1.600606928811544
national,national_draw,1947,"",75.59924167599384,62.969101950749284,12.630139725244554
national,national_draw,1948,"",76.26922334989959,62.969101950749284,13.300121399150306
