Departement,CodCirElec,LibCirElec,NbSap,NbSiePourvus,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,Abstentions_RapportInscrits,Votants_RapportInscrits,Blancs_RapportInscrits,Blancs_RapportVotants,Nuls_RapportInscrits,Nuls_RapportVotants,Exprimes_RapportInscrits,Exprimes_RapportVotants,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",1,LAHY,êric,M.,EXG,Extràme gauche,419,"0,69","0,48",NON
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",2,MA◊TRE,Christophe,M.,RN,Rassemblement National,23819,"39,37","27,43",QUALIF T2
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",3,BRETON,Xavier,M.,LR,Les RÇpublicains,14495,"23,96","16,69",QUALIF T2
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",4,GUERAUD,SÇbastien,M.,UG,Union de la gauche,14188,"23,45","16,34",QUALIF T2
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",5,VINCENT,Cyril,M.,DSV,Droite souverainiste,197,"0,33","0,23",NON
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",6,MENDES,Michael,M.,DSV,Droite souverainiste,314,"0,52","0,36",NON
01,0101,1äre circonscription,1,0,86843,25013,61830,929,406,60495,"28,8","71,2","1,07","1,5","0,47","0,66","69,66","97,84",7,GUILLERMIN,Vincent,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),7063,"11,68","8,13",NON
01,0102,2äme circonscription,1,0,101874,28438,73436,1197,321,71918,"27,91","72,09","1,17","1,63","0,32","0,44","70,6","97,93",1,KOTARAC,AndrÇa,M.,RN,Rassemblement National,28189,"39,2","27,67",QUALIF T2
01,0102,2äme circonscription,1,0,101874,28438,73436,1197,321,71918,"27,91","72,09","1,17","1,63","0,32","0,44","70,6","97,93",2,DAUBIê,Romain,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),17414,"24,21","17,09",QUALIF T2
01,0102,2äme circonscription,1,0,101874,28438,73436,1197,321,71918,"27,91","72,09","1,17","1,63","0,32","0,44","70,6","97,93",3,EYRAUD,Olivier,M.,EXD,Extràme droite,1863,"2,59","1,83",NON
01,0102,2äme circonscription,1,0,101874,28438,73436,1197,321,71918,"27,91","72,09","1,17","1,63","0,32","0,44","70,6","97,93",4,GOUTAGNY,Vincent,M.,EXG,Extràme gauche,734,"1,02","0,72",NON
01,0102,2äme circonscription,1,0,101874,28438,73436,1197,321,71918,"27,91","72,09","1,17","1,63","0,32","0,44","70,6","97,93",5,MEYER,Maxime,M.,UG,Union de la gauche,16981,"23,61","16,67",QUALIF T2
01,0102,2äme circonscription,1,0,101874,28438,73436,1197,321,71918,"27,91","72,09","1,17","1,63","0,32","0,44","70,6","97,93",6,NANCHI,Alexandre,M.,LR,Les RÇpublicains,6737,"9,37","6,61",NON
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",1,GIVERNET,Olga,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),17420,"32,43","20,71",QUALIF T2
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",2,JOLIE,Christian,M.,UG,Union de la gauche,13497,"25,12","16,04",QUALIF T2
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",3,VEILLEROT,Annick,Mme,DSV,Droite souverainiste,769,"1,43","0,91",NON
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",4,MAISONNETTE,CÇcile,Mme,EXG,Extràme gauche,455,"0,85","0,54",NON
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",5,UNAL,Khadija,Mme,LR,Les RÇpublicains,3663,"6,82","4,35",NON
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",6,DUBARRY,Karine,Mme,RN,Rassemblement National,17252,"32,11","20,51",QUALIF T2
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",7,TONIZZO,Sofia,Mme,DIV,Divers,34,"0,06","0,04",NON
01,0103,3äme circonscription,1,0,84130,29169,54961,860,381,53720,"34,67","65,33","1,02","1,56","0,45","0,69","63,85","97,74",8,KOUASSI,Fulgence,M.,DIV,Divers,630,"1,17","0,75",NON
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",1,LIOTIER,Charline,Mme,UG,Union de la gauche,13113,"19,96","13,64",QUALIF T2
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",2,BRESSON,Yannick,M.,DIV,Divers,17,"0,03","0,02",NON
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",3,NICAUD,JÇrÇmy,M.,DIV,Divers,85,"0,13","0,09",NON
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",4,COUSSON,Sylvain,M.,EXG,Extràme gauche,706,"1,07","0,73",NON
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",5,COQUELET,Christophe,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),14367,"21,87","14,95",QUALIF T2
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",6,BUISSON,JÇrìme,M.,RN,Rassemblement National,30221,"46,01","31,44",QUALIF T2
01,0104,4äme circonscription,1,0,96119,28539,67580,1361,531,65688,"29,69","70,31","1,42","2,01","0,55","0,79","68,34","97,2",7,BILLOUDET,Guy,M.,LR,Les RÇpublicains,7179,"10,93","7,47",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",1,CHATELARD,Thomas,M.,ECO,Ecologistes,484,"0,94","0,62",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",2,CROZET,Sylvie,Mme,EXG,Extràme gauche,606,"1,18","0,78",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",3,BOURDIN,Fabrice,M.,LR,Les RÇpublicains,1623,"3,15","2,08",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",4,PISANI,Florence,Mme,UG,Union de la gauche,12542,"24,34","16,1",QUALIF T2
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",5,ABAD,Damien,M.,DVD,Divers droite,9651,"18,73","12,39",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",6,DESCOURS,Nathalie,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),6036,"11,71","7,75",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",7,PATRU,Maria Cristina,Mme,REC,Reconquàte !,429,"0,83","0,55",NON
01,0105,5äme circonscription,1,0,77900,24927,52973,978,463,51532,32,68,"1,26","1,85","0,59","0,87","66,15","97,28",8,CHAVENT,Marc,M.,UXD,Union de l'extràme droite,20161,"39,12","25,88",QUALIF T2
02,0201,1äre circonscription,1,1,72055,24968,47087,1189,429,45469,"34,65","65,35","1,65","2,53","0,6","0,91","63,1","96,56",1,CULIOLI,Charles,M.,UG,Union de la gauche,8654,"19,03","12,01",NON
02,0201,1äre circonscription,1,1,72055,24968,47087,1189,429,45469,"34,65","65,35","1,65","2,53","0,6","0,91","63,1","96,56",2,TRêGUIER,Philippe,M.,REC,Reconquàte !,644,"1,42","0,89",NON
02,0201,1äre circonscription,1,1,72055,24968,47087,1189,429,45469,"34,65","65,35","1,65","2,53","0,6","0,91","63,1","96,56",3,BOUFFLET,Matthieu LÇon,M.,DIV,Divers,316,"0,69","0,44",NON
02,0201,1äre circonscription,1,1,72055,24968,47087,1189,429,45469,"34,65","65,35","1,65","2,53","0,6","0,91","63,1","96,56",4,DRAGON,Nicolas,M.,RN,Rassemblement National,24774,"54,49","34,38",OUI
02,0201,1äre circonscription,1,1,72055,24968,47087,1189,429,45469,"34,65","65,35","1,65","2,53","0,6","0,91","63,1","96,56",5,PERNELLE,Jean-Loup,M.,EXG,Extràme gauche,701,"1,54","0,97",NON
02,0201,1äre circonscription,1,1,72055,24968,47087,1189,429,45469,"34,65","65,35","1,65","2,53","0,6","0,91","63,1","96,56",6,DELAVENNE,Damien,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),10380,"22,83","14,41",NON
02,0202,2äme circonscription,1,0,73165,26471,46694,716,303,45675,"36,18","63,82","0,98","1,53","0,41","0,65","62,43","97,82",1,DIVE,Julien,M.,LR,Les RÇpublicains,16288,"35,66","22,26",QUALIF T2
02,0202,2äme circonscription,1,0,73165,26471,46694,716,303,45675,"36,18","63,82","0,98","1,53","0,41","0,65","62,43","97,82",2,BêCOURT,Corinne,Mme,EXG,Extràme gauche,497,"1,09","0,68",NON
02,0202,2äme circonscription,1,0,73165,26471,46694,716,303,45675,"36,18","63,82","0,98","1,53","0,41","0,65","62,43","97,82",3,DUJANCOURT,Anne-Sophie,Mme,UG,Union de la gauche,6511,"14,26","8,9",NON
02,0202,2äme circonscription,1,0,73165,26471,46694,716,303,45675,"36,18","63,82","0,98","1,53","0,41","0,65","62,43","97,82",4,ZANDITêNAS,Anne,Mme,EXG,Extràme gauche,322,"0,7","0,44",NON
02,0202,2äme circonscription,1,0,73165,26471,46694,716,303,45675,"36,18","63,82","0,98","1,53","0,41","0,65","62,43","97,82",5,TORRE,Philippe,M.,RN,Rassemblement National,21496,"47,06","29,38",QUALIF T2
02,0202,2äme circonscription,1,0,73165,26471,46694,716,303,45675,"36,18","63,82","0,98","1,53","0,41","0,65","62,43","97,82",6,KACZMAREK,Didier,M.,REC,Reconquàte !,561,"1,23","0,77",NON
02,0203,3äme circonscription,1,1,65988,23648,42340,952,487,40901,"35,84","64,16","1,44","2,25","0,74","1,15","61,98","96,6",1,FOURNIER,Anne-Marie,Mme,REC,Reconquàte !,11,"0,03","0,02",NON
02,0203,3äme circonscription,1,1,65988,23648,42340,952,487,40901,"35,84","64,16","1,44","2,25","0,74","1,15","61,98","96,6",2,CRêON,Damien,M.,DSV,Droite souverainiste,1165,"2,85","1,77",NON
02,0203,3äme circonscription,1,1,65988,23648,42340,952,487,40901,"35,84","64,16","1,44","2,25","0,74","1,15","61,98","96,6",3,BRICOUT,Jean-Louis,M.,DVG,Divers gauche,15385,"37,62","23,31",NON
02,0203,3äme circonscription,1,1,65988,23648,42340,952,487,40901,"35,84","64,16","1,44","2,25","0,74","1,15","61,98","96,6",4,VOISIN,Laetitia,Mme,EXG,Extràme gauche,763,"1,87","1,16",NON
02,0203,3äme circonscription,1,1,65988,23648,42340,952,487,40901,"35,84","64,16","1,44","2,25","0,74","1,15","61,98","96,6",5,CASTERMAN,Eddy,M.,EXD,Extràme droite,23577,"57,64","35,73",OUI
02,0204,4äme circonscription,1,1,78936,30463,48473,992,400,47081,"38,59","61,41","1,26","2,05","0,51","0,83","59,64","97,13",1,PRIê,Lola,Mme,UG,Union de la gauche,9335,"19,83","11,83",NON
02,0204,4äme circonscription,1,1,78936,30463,48473,992,400,47081,"38,59","61,41","1,26","2,05","0,51","0,83","59,64","97,13",2,MAURICE,Benjamin,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),10448,"22,19","13,24",NON
02,0204,4äme circonscription,1,1,78936,30463,48473,992,400,47081,"38,59","61,41","1,26","2,05","0,51","0,83","59,64","97,13",3,BEAURAIN,JosÇ,M.,RN,Rassemblement National,25913,"55,04","32,83",OUI
02,0204,4äme circonscription,1,1,78936,30463,48473,992,400,47081,"38,59","61,41","1,26","2,05","0,51","0,83","59,64","97,13",4,BOUILLAGUET,Flora,Mme,EXG,Extràme gauche,832,"1,77","1,05",NON
02,0204,4äme circonscription,1,1,78936,30463,48473,992,400,47081,"38,59","61,41","1,26","2,05","0,51","0,83","59,64","97,13",5,GOUJARD,Philippe,M.,EXD,Extràme droite,553,"1,17","0,7",NON
02,0205,5äme circonscription,1,1,82511,28600,53911,1029,743,52139,"34,66","65,34","1,25","1,91","0,9","1,38","63,19","96,71",1,DESSIGNY,Jocelyn,M.,RN,Rassemblement National,27670,"53,07","33,53",OUI
02,0205,5äme circonscription,1,1,82511,28600,53911,1029,743,52139,"34,66","65,34","1,25","1,91","0,9","1,38","63,19","96,71",2,GILQUIN,Jade,Mme,LR,Les RÇpublicains,2665,"5,11","3,23",NON
02,0205,5äme circonscription,1,1,82511,28600,53911,1029,743,52139,"34,66","65,34","1,25","1,91","0,9","1,38","63,19","96,71",3,BELAÿD,Karim,M.,UG,Union de la gauche,10272,"19,7","12,45",NON
02,0205,5äme circonscription,1,1,82511,28600,53911,1029,743,52139,"34,66","65,34","1,25","1,91","0,9","1,38","63,19","96,71",4,ROUSSEL,Jeanne,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),10811,"20,73","13,1",NON
02,0205,5äme circonscription,1,1,82511,28600,53911,1029,743,52139,"34,66","65,34","1,25","1,91","0,9","1,38","63,19","96,71",5,MERBOUCHE,Yona,Mme,EXG,Extràme gauche,721,"1,38","0,87",NON
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",1,AGEZ,Blandine,Mme,REC,Reconquàte !,602,"1,02","0,68",NON
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",2,MONNET,Yannick,M.,UG,Union de la gauche,17043,"28,84","19,25",QUALIF T2
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",3,GUILLAUMIN,Jean-Marie,M.,UDI,Union des DÇmocrates et IndÇpendants,1303,"2,2","1,47",NON
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",4,COLLOT,Jean-Marc,M.,EXG,Extràme gauche,636,"1,08","0,72",NON
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",5,LARZAT,Stephane,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),8811,"14,91","9,95",NON
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",6,BARDET,Alexandra,Mme,LR,Les RÇpublicains,7889,"13,35","8,91",NON
03,0301,1äre circonscription,1,0,88547,27288,61259,1185,974,59100,"30,82","69,18","1,34","1,93","1,1","1,59","66,74","96,48",7,TH‘S,Anne-Marie,Mme,RN,Rassemblement National,22816,"38,61","25,77",QUALIF T2
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",1,BOVET,Jorys,M.,RN,Rassemblement National,17810,"34,33","22,3",QUALIF T2
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",2,LEFEBVRE,Romain,M.,LR,Les RÇpublicains,10204,"19,67","12,77",QUALIF T2
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",3,HERITIER,Louise,Mme,UG,Union de la gauche,12482,"24,06","15,63",QUALIF T2
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",4,GONÄALVES,Alice,Mme,REC,Reconquàte !,511,"0,98","0,64",NON
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",5,ROUSSEAUX,Nicolas,M.,DVD,Divers droite,3548,"6,84","4,44",NON
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",6,VANCEUNEBROCK,Laurence,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),6524,"12,57","8,17",NON
03,0302,2äme circonscription,1,0,79877,25531,54346,1409,1056,51881,"31,96","68,04","1,76","2,59","1,32","1,94","64,95","95,46",7,LEBEL,Bernard,M.,EXG,Extràme gauche,802,"1,55",1,NON
03,0303,3äme circonscription,1,0,80068,24756,55312,1011,709,53592,"30,92","69,08","1,26","1,83","0,89","1,28","66,93","96,89",1,RAY,Nicolas,M.,LR,Les RÇpublicains,21464,"40,05","26,81",QUALIF T2
03,0303,3äme circonscription,1,0,80068,24756,55312,1011,709,53592,"30,92","69,08","1,26","1,83","0,89","1,28","66,93","96,89",2,QUENEY,RÇmy,M.,RN,Rassemblement National,20270,"37,82","25,32",QUALIF T2
03,0303,3äme circonscription,1,0,80068,24756,55312,1011,709,53592,"30,92","69,08","1,26","1,83","0,89","1,28","66,93","96,89",3,RAMEAU,Jean-Franáois,M.,EXG,Extràme gauche,923,"1,72","1,15",NON
03,0303,3äme circonscription,1,0,80068,24756,55312,1011,709,53592,"30,92","69,08","1,26","1,83","0,89","1,28","66,93","96,89",4,JEUDI,Aline,Mme,UG,Union de la gauche,10935,"20,4","13,66",QUALIF T2
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",1,LAKHLEF TSALAMLAL,Nadia,Mme,UDI,Union des DÇmocrates et IndÇpendants,1,0,0,NON
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",2,RAPONI,Sandra,Mme,LR,Les RÇpublicains,2956,"7,03","4,81",NON
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",3,ROS,Annabel,Mme,EXG,Extràme gauche,396,"0,94","0,64",NON
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",4,CAMPART,Patricia,Mme,REC,Reconquàte !,468,"1,11","0,76",NON
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",5,GIRARD,Christian,M.,RN,Rassemblement National,18616,"44,3","30,28",QUALIF T2
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",6,BLANC,Felix,M.,UG,Union de la gauche,11457,"27,26","18,64",QUALIF T2
04,0401,1äre circonscription,1,0,61473,18194,43279,871,382,42026,"29,6","70,4","1,42","2,01","0,62","0,88","68,36","97,1",7,GAUVAN,Benoit,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),8132,"19,35","13,23",QUALIF T2
04,0402,2äme circonscription,1,0,66671,20111,46560,1295,480,44785,"30,16","69,84","1,94","2,78","0,72","1,03","67,17","96,19",1,REYNAUD,Loan,M.,DVD,Divers droite,512,"1,14","0,77",NON
04,0402,2äme circonscription,1,0,66671,20111,46560,1295,480,44785,"30,16","69,84","1,94","2,78","0,72","1,03","67,17","96,19",2,VAGINAY,Sophie,Mme,UXD,Union de l'extràme droite,18314,"40,89","27,47",QUALIF T2
